fixation,101,435.9782,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=44,forward=1,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=22.91464,
fixation,101,436.023,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=3,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=22.92336,
fixation,101,436.9948,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=0,right=44,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.0284,
fixation,101,437.0507,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=4,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=23.04012,
fixation,101,439.81,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=6,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.13017,
fixation,101,439.8879,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=9,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=23.14375,
fixation,101,441.7073,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=6,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.28684,
fixation,101,442.2448,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=9,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=23.336,
fixation,101,443.2571,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=5,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.45285,
fixation,101,444.2888,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=14,right=40,up,LeftHand=7.779153,RightHand=16.05284,Head=23.55457,
fixation,101,445.5065,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=8,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.69387,
fixation,101,445.9756,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=5,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=23.73971,
fixation,101,447.8968,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=8,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.81003,
fixation,101,448.3102,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=13,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=23.84576,
fixation,101,449.941,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=9,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=23.9392,
fixation,101,450.0415,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=14,right=40,up,LeftHand=7.779153,RightHand=16.05284,Head=23.96383,
fixation,101,450.5452,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=22,right=36,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.02022,
fixation,101,453.884,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=9,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=24.25027,
fixation,101,454.6883,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=8,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.29076,
fixation,101,455.2021,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=10,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=24.30771,
fixation,101,456.9,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=12,right=41,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.41414,
fixation,101,458.5196,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=2,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=24.4595,
fixation,101,459.7595,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=1,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.54961,
fixation,101,460.2287,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=3,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=24.60033,
fixation,101,461.1336,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=8,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.72665,
fixation,101,461.2118,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=10,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=24.73751,
fixation,101,462.9659,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=6,right=43,no side,LeftHand=7.779153,RightHand=16.05284,Head=24.79951,
fixation,101,463.122,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=2,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=24.81697,
fixation,101,485.3841,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=44,forward=3,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=26.7475,
fixation,101,485.5068,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=2,right=43,up,LeftHand=7.779153,RightHand=16.05284,Head=26.75269,
fixation,101,487.674,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=9,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.00179,
fixation,101,487.7299,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=8,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=27.01145,
fixation,101,489.9413,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=43,forward=9,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.16857,
fixation,101,490.2206,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=9,right=42,up,LeftHand=7.779153,RightHand=16.05284,Head=27.18363,
fixation,101,490.3324,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=9,right=42,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.18783,
fixation,101,490.4329,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=42,forward=10,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=27.19576,
fixation,101,491.304,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=41,forward=13,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.26479,
fixation,101,491.6124,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=13,right=40,up,LeftHand=7.779153,RightHand=16.05284,Head=27.29465,
fixation,101,492.6556,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=22,right=36,no side,LeftHand=7.779153,RightHand=16.05284,Head=27.35682,
fixation,101,493.0915,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=38,forward=18,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=27.39573,
fixation,101,495.0012,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=40,forward=15,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=28.09635,
